"country","date","cases","deaths","recovered"
"Mali",2020-02-27,0,0,0
"Mali",2020-02-28,0,0,0
"Mali",2020-02-29,0,0,0
"Mali",2020-03-01,0,0,0
"Mali",2020-03-02,0,0,0
"Mali",2020-03-03,0,0,0
"Mali",2020-03-04,0,0,0
"Mali",2020-03-05,0,0,0
"Mali",2020-03-06,0,0,0
"Mali",2020-03-07,0,0,0
"Mali",2020-03-08,0,0,0
"Mali",2020-03-09,0,0,0
"Mali",2020-03-10,0,0,0
"Mali",2020-03-11,0,0,0
"Mali",2020-03-12,0,0,0
"Mali",2020-03-13,0,0,0
"Mali",2020-03-14,0,0,0
"Mali",2020-03-15,0,0,0
"Mali",2020-03-16,0,0,0
"Mali",2020-03-17,0,0,0
"Mali",2020-03-18,0,0,0
"Mali",2020-03-19,0,0,0
"Mali",2020-03-20,0,0,0
"Mali",2020-03-21,0,0,0
"Mali",2020-03-22,0,0,0
"Mali",2020-03-23,0,0,0
"Mali",2020-03-24,0,0,0
"Mali",2020-03-25,2,0,0
"Mali",2020-03-26,2,0,0
"Mali",2020-03-27,7,0,0
"Mali",2020-03-28,7,0,0
"Mali",2020-03-29,0,1,0
"Mali",2020-03-30,7,1,0
"Mali",2020-03-31,3,0,0
"Mali",2020-04-01,3,1,0
"Mali",2020-04-02,5,0,0
"Mali",2020-04-03,3,0,0
"Mali",2020-04-04,2,0,1
"Malta",2020-01-22,0,0,0
"Malta",2020-01-23,0,0,0
"Malta",2020-01-24,0,0,0
"Malta",2020-01-25,0,0,0
"Malta",2020-01-26,0,0,0
"Malta",2020-01-27,0,0,0
"Malta",2020-01-28,0,0,0
"Malta",2020-01-29,0,0,0
"Malta",2020-01-30,0,0,0
"Malta",2020-01-31,0,0,0
"Malta",2020-02-01,0,0,0
"Malta",2020-02-02,0,0,0
"Malta",2020-02-03,0,0,0
"Malta",2020-02-04,0,0,0
"Malta",2020-02-05,0,0,0
"Malta",2020-02-06,0,0,0
"Malta",2020-02-07,0,0,0
"Malta",2020-02-08,0,0,0
"Malta",2020-02-09,0,0,0
"Malta",2020-02-10,0,0,0
"Malta",2020-02-11,0,0,0
"Malta",2020-02-12,0,0,0
"Malta",2020-02-13,0,0,0
"Malta",2020-02-14,0,0,0
"Malta",2020-02-15,0,0,0
"Malta",2020-02-16,0,0,0
"Malta",2020-02-17,0,0,0
"Malta",2020-02-18,0,0,0
"Malta",2020-02-19,0,0,0
"Malta",2020-02-20,0,0,0
"Malta",2020-02-21,0,0,0
"Malta",2020-02-22,0,0,0
"Malta",2020-02-23,0,0,0
"Malta",2020-02-24,0,0,0
"Malta",2020-02-25,0,0,0
"Malta",2020-02-26,0,0,0
"Malta",2020-02-27,0,0,0
"Malta",2020-02-28,0,0,0
"Malta",2020-02-29,0,0,0
"Malta",2020-03-01,0,0,0
"Malta",2020-03-02,0,0,0
"Malta",2020-03-03,0,0,0
"Malta",2020-03-04,0,0,0
"Malta",2020-03-05,0,0,0
"Malta",2020-03-06,0,0,0
"Malta",2020-03-07,3,0,0
"Malta",2020-03-08,0,0,0
"Malta",2020-03-09,0,0,0
"Malta",2020-03-10,2,0,0
"Malta",2020-03-11,1,0,0
"Malta",2020-03-12,0,0,0
"Malta",2020-03-13,6,0,1
"Malta",2020-03-14,6,0,0
"Malta",2020-03-15,3,0,0
"Malta",2020-03-16,9,0,1
"Malta",2020-03-17,8,0,0
"Malta",2020-03-18,0,0,0
"Malta",2020-03-19,15,0,0
"Malta",2020-03-20,11,0,0
"Malta",2020-03-21,9,0,0
"Malta",2020-03-22,17,0,0
"Malta",2020-03-23,17,0,0
"Malta",2020-03-24,3,0,0
"Malta",2020-03-25,19,0,0
"Malta",2020-03-26,5,0,0
"Malta",2020-03-27,5,0,0
"Malta",2020-03-28,10,0,0
"Malta",2020-03-29,2,0,0
"Malta",2020-03-30,5,0,0
"Malta",2020-03-31,13,0,0
"Malta",2020-04-01,19,0,0
"Malta",2020-04-02,8,0,0
"Malta",2020-04-03,6,0,0
"Malta",2020-04-04,11,0,0
"Mauritania",2020-01-22,0,0,0
"Mauritania",2020-01-23,0,0,0
"Mauritania",2020-01-24,0,0,0
"Mauritania",2020-01-25,0,0,0
"Mauritania",2020-01-26,0,0,0
"Mauritania",2020-01-27,0,0,0
"Mauritania",2020-01-28,0,0,0
"Mauritania",2020-01-29,0,0,0
"Mauritania",2020-01-30,0,0,0
"Mauritania",2020-01-31,0,0,0
"Mauritania",2020-02-01,0,0,0
"Mauritania",2020-02-02,0,0,0
"Mauritania",2020-02-03,0,0,0
"Mauritania",2020-02-04,0,0,0
"Mauritania",2020-02-05,0,0,0
"Mauritania",2020-02-06,0,0,0
"Mauritania",2020-02-07,0,0,0
"Mauritania",2020-02-08,0,0,0
"Mauritania",2020-02-09,0,0,0
"Mauritania",2020-02-10,0,0,0
"Mauritania",2020-02-11,0,0,0
"Mauritania",2020-02-12,0,0,0
"Mauritania",2020-02-13,0,0,0
"Mauritania",2020-02-14,0,0,0
"Mauritania",2020-02-15,0,0,0
"Mauritania",2020-02-16,0,0,0
"Mauritania",2020-02-17,0,0,0
"Mauritania",2020-02-18,0,0,0
"Mauritania",2020-02-19,0,0,0
"Mauritania",2020-02-20,0,0,0
"Mauritania",2020-02-21,0,0,0
"Mauritania",2020-02-22,0,0,0
"Mauritania",2020-02-23,0,0,0
"Mauritania",2020-02-24,0,0,0
"Mauritania",2020-02-25,0,0,0
"Mauritania",2020-02-26,0,0,0
"Mauritania",2020-02-27,0,0,0
"Mauritania",2020-02-28,0,0,0
"Mauritania",2020-02-29,0,0,0
"Mauritania",2020-03-01,0,0,0
"Mauritania",2020-03-02,0,0,0
"Mauritania",2020-03-03,0,0,0
"Mauritania",2020-03-04,0,0,0
"Mauritania",2020-03-05,0,0,0
"Mauritania",2020-03-06,0,0,0
"Mauritania",2020-03-07,0,0,0
"Mauritania",2020-03-08,0,0,0
"Mauritania",2020-03-09,0,0,0
"Mauritania",2020-03-10,0,0,0
"Mauritania",2020-03-11,0,0,0
"Mauritania",2020-03-12,0,0,0
"Mauritania",2020-03-13,0,0,0
"Mauritania",2020-03-14,1,0,0
"Mauritania",2020-03-15,0,0,0
"Mauritania",2020-03-16,0,0,0
"Mauritania",2020-03-17,0,0,0
"Mauritania",2020-03-18,0,0,0
"Mauritania",2020-03-19,1,0,0
"Mauritania",2020-03-20,0,0,0
"Mauritania",2020-03-21,0,0,0
"Mauritania",2020-03-22,0,0,0
"Mauritania",2020-03-23,0,0,0
"Mauritania",2020-03-24,0,0,0
"Mauritania",2020-03-25,0,0,0
"Mauritania",2020-03-26,1,0,0
"Mauritania",2020-03-27,0,0,0
"Mauritania",2020-03-28,2,0,0
"Mauritania",2020-03-29,0,0,2
"Mauritania",2020-03-30,0,1,0
"Mauritania",2020-03-31,1,0,0
"Mauritania",2020-04-01,0,0,0
"Mauritania",2020-04-02,0,0,0
"Mauritania",2020-04-03,0,0,0
"Mauritania",2020-04-04,0,0,0
"Mauritius",2020-01-22,0,0,0
"Mauritius",2020-01-23,0,0,0
"Mauritius",2020-01-24,0,0,0
"Mauritius",2020-01-25,0,0,0
"Mauritius",2020-01-26,0,0,0
"Mauritius",2020-01-27,0,0,0
"Mauritius",2020-01-28,0,0,0
"Mauritius",2020-01-29,0,0,0
"Mauritius",2020-01-30,0,0,0
"Mauritius",2020-01-31,0,0,0
"Mauritius",2020-02-01,0,0,0
"Mauritius",2020-02-02,0,0,0
"Mauritius",2020-02-03,0,0,0
"Mauritius",2020-02-04,0,0,0
"Mauritius",2020-02-05,0,0,0
"Mauritius",2020-02-06,0,0,0
"Mauritius",2020-02-07,0,0,0
"Mauritius",2020-02-08,0,0,0
"Mauritius",2020-02-09,0,0,0
"Mauritius",2020-02-10,0,0,0
"Mauritius",2020-02-11,0,0,0
"Mauritius",2020-02-12,0,0,0
"Mauritius",2020-02-13,0,0,0
"Mauritius",2020-02-14,0,0,0
"Mauritius",2020-02-15,0,0,0
"Mauritius",2020-02-16,0,0,0
"Mauritius",2020-02-17,0,0,0
"Mauritius",2020-02-18,0,0,0
"Mauritius",2020-02-19,0,0,0
"Mauritius",2020-02-20,0,0,0
"Mauritius",2020-02-21,0,0,0
"Mauritius",2020-02-22,0,0,0
"Mauritius",2020-02-23,0,0,0
"Mauritius",2020-02-24,0,0,0
"Mauritius",2020-02-25,0,0,0
"Mauritius",2020-02-26,0,0,0
"Mauritius",2020-02-27,0,0,0
"Mauritius",2020-02-28,0,0,0
"Mauritius",2020-02-29,0,0,0
"Mauritius",2020-03-01,0,0,0
"Mauritius",2020-03-02,0,0,0
"Mauritius",2020-03-03,0,0,0
"Mauritius",2020-03-04,0,0,0
"Mauritius",2020-03-05,0,0,0
"Mauritius",2020-03-06,0,0,0
"Mauritius",2020-03-07,0,0,0
"Mauritius",2020-03-08,0,0,0
"Mauritius",2020-03-09,0,0,0
"Mauritius",2020-03-10,0,0,0
"Mauritius",2020-03-11,0,0,0
"Mauritius",2020-03-12,0,0,0
"Mauritius",2020-03-13,0,0,0
"Mauritius",2020-03-14,0,0,0
"Mauritius",2020-03-15,0,0,0
"Mauritius",2020-03-16,0,0,0
"Mauritius",2020-03-17,0,0,0
"Mauritius",2020-03-18,3,0,0
"Mauritius",2020-03-19,0,0,0
"Mauritius",2020-03-20,9,0,0
"Mauritius",2020-03-21,2,1,0
"Mauritius",2020-03-22,14,1,0
"Mauritius",2020-03-23,8,0,0
"Mauritius",2020-03-24,6,0,0
"Mauritius",2020-03-25,6,0,0
"Mauritius",2020-03-26,33,0,0
"Mauritius",2020-03-27,13,0,0
"Mauritius",2020-03-28,8,0,0
"Mauritius",2020-03-29,5,1,0
"Mauritius",2020-03-30,21,0,0
"Mauritius",2020-03-31,15,2,0
"Mauritius",2020-04-01,18,1,0
"Mauritius",2020-04-02,8,1,0
"Mauritius",2020-04-03,17,0,0
"Mauritius",2020-04-04,10,0,7
"Mexico",2020-01-22,0,0,0
"Mexico",2020-01-23,0,0,0
"Mexico",2020-01-24,0,0,0
"Mexico",2020-01-25,0,0,0
"Mexico",2020-01-26,0,0,0
"Mexico",2020-01-27,0,0,0
"Mexico",2020-01-28,0,0,0
"Mexico",2020-01-29,0,0,0
"Mexico",2020-01-30,0,0,0
"Mexico",2020-01-31,0,0,0
"Mexico",2020-02-01,0,0,0
"Mexico",2020-02-02,0,0,0
"Mexico",2020-02-03,0,0,0
"Mexico",2020-02-04,0,0,0
"Mexico",2020-02-05,0,0,0
"Mexico",2020-02-06,0,0,0
"Mexico",2020-02-07,0,0,0
"Mexico",2020-02-08,0,0,0
"Mexico",2020-02-09,0,0,0
"Mexico",2020-02-10,0,0,0
"Mexico",2020-02-11,0,0,0
"Mexico",2020-02-12,0,0,0
"Mexico",2020-02-13,0,0,0
"Mexico",2020-02-14,0,0,0
"Mexico",2020-02-15,0,0,0
"Mexico",2020-02-16,0,0,0
"Mexico",2020-02-17,0,0,0
"Mexico",2020-02-18,0,0,0
"Mexico",2020-02-19,0,0,0
"Mexico",2020-02-20,0,0,0
"Mexico",2020-02-21,0,0,0
"Mexico",2020-02-22,0,0,0
"Mexico",2020-02-23,0,0,0
"Mexico",2020-02-24,0,0,0
"Mexico",2020-02-25,0,0,0
"Mexico",2020-02-26,0,0,0
"Mexico",2020-02-27,0,0,0
"Mexico",2020-02-28,1,0,0
"Mexico",2020-02-29,3,0,0
"Mexico",2020-03-01,1,0,0
"Mexico",2020-03-02,0,0,0
"Mexico",2020-03-03,0,0,1
"Mexico",2020-03-04,0,0,0
"Mexico",2020-03-05,0,0,0
"Mexico",2020-03-06,1,0,0
"Mexico",2020-03-07,0,0,0
"Mexico",2020-03-08,1,0,0
"Mexico",2020-03-09,0,0,0
"Mexico",2020-03-10,0,0,3
"Mexico",2020-03-11,1,0,0
"Mexico",2020-03-12,4,0,0
"Mexico",2020-03-13,0,0,0
"Mexico",2020-03-14,14,0,0
"Mexico",2020-03-15,15,0,0
"Mexico",2020-03-16,12,0,0
"Mexico",2020-03-17,29,0,0
"Mexico",2020-03-18,11,0,0
"Mexico",2020-03-19,25,1,0
"Mexico",2020-03-20,46,0,0
"Mexico",2020-03-21,39,1,0
"Mexico",2020-03-22,48,0,0
"Mexico",2020-03-23,65,1,0
"Mexico",2020-03-24,51,1,0
"Mexico",2020-03-25,38,1,0
"Mexico",2020-03-26,70,1,0
"Mexico",2020-03-27,110,2,0
"Mexico",2020-03-28,132,4,0
"Mexico",2020-03-29,131,4,0
"Mexico",2020-03-30,145,4,31
"Mexico",2020-03-31,101,8,0
"Mexico",2020-04-01,121,1,0
"Mexico",2020-04-02,163,8,0
"Mexico",2020-04-03,132,13,598
"Mexico",2020-04-04,178,10,0
"Moldova",2020-01-22,0,0,0
"Moldova",2020-01-23,0,0,0
"Moldova",2020-01-24,0,0,0
"Moldova",2020-01-25,0,0,0
"Moldova",2020-01-26,0,0,0
"Moldova",2020-01-27,0,0,0
"Moldova",2020-01-28,0,0,0
"Moldova",2020-01-29,0,0,0
"Moldova",2020-01-30,0,0,0
"Moldova",2020-01-31,0,0,0
"Moldova",2020-02-01,0,0,0
"Moldova",2020-02-02,0,0,0
"Moldova",2020-02-03,0,0,0
"Moldova",2020-02-04,0,0,0
"Moldova",2020-02-05,0,0,0
"Moldova",2020-02-06,0,0,0
"Moldova",2020-02-07,0,0,0
"Moldova",2020-02-08,0,0,0
"Moldova",2020-02-09,0,0,0
"Moldova",2020-02-10,0,0,0
"Moldova",2020-02-11,0,0,0
"Moldova",2020-02-12,0,0,0
"Moldova",2020-02-13,0,0,0
"Moldova",2020-02-14,0,0,0
"Moldova",2020-02-15,0,0,0
"Moldova",2020-02-16,0,0,0
"Moldova",2020-02-17,0,0,0
"Moldova",2020-02-18,0,0,0
"Moldova",2020-02-19,0,0,0
"Moldova",2020-02-20,0,0,0
"Moldova",2020-02-21,0,0,0
"Moldova",2020-02-22,0,0,0
"Moldova",2020-02-23,0,0,0
"Moldova",2020-02-24,0,0,0
"Moldova",2020-02-25,0,0,0
"Moldova",2020-02-26,0,0,0
"Moldova",2020-02-27,0,0,0
"Moldova",2020-02-28,0,0,0
"Moldova",2020-02-29,0,0,0
"Moldova",2020-03-01,0,0,0
"Moldova",2020-03-02,0,0,0
"Moldova",2020-03-03,0,0,0
"Moldova",2020-03-04,0,0,0
"Moldova",2020-03-05,0,0,0
"Moldova",2020-03-06,0,0,0
"Moldova",2020-03-07,0,0,0
"Moldova",2020-03-08,1,0,0
"Moldova",2020-03-09,0,0,0
"Moldova",2020-03-10,2,0,0
"Moldova",2020-03-11,0,0,0
"Moldova",2020-03-12,0,0,0
"Moldova",2020-03-13,3,0,0
"Moldova",2020-03-14,6,0,0
"Moldova",2020-03-15,11,0,0
"Moldova",2020-03-16,0,0,0
"Moldova",2020-03-17,7,0,1
"Moldova",2020-03-18,0,1,0
"Moldova",2020-03-19,19,0,0
"Moldova",2020-03-20,17,0,0
"Moldova",2020-03-21,14,0,0
"Moldova",2020-03-22,14,0,0
"Moldova",2020-03-23,15,0,0
"Moldova",2020-03-24,16,0,1
"Moldova",2020-03-25,24,0,0
"Moldova",2020-03-26,28,0,0
"Moldova",2020-03-27,22,1,0
"Moldova",2020-03-28,32,0,0
"Moldova",2020-03-29,32,0,0
"Moldova",2020-03-30,35,0,13
"Moldova",2020-03-31,55,2,3
"Moldova",2020-04-01,70,1,5
"Moldova",2020-04-02,82,1,0
"Moldova",2020-04-03,86,2,3
"Moldova",2020-04-04,161,4,3
"Monaco",2020-01-22,0,0,0
"Monaco",2020-01-23,0,0,0
"Monaco",2020-01-24,0,0,0
"Monaco",2020-01-25,0,0,0
"Monaco",2020-01-26,0,0,0
"Monaco",2020-01-27,0,0,0
"Monaco",2020-01-28,0,0,0
"Monaco",2020-01-29,0,0,0
"Monaco",2020-01-30,0,0,0
"Monaco",2020-01-31,0,0,0
"Monaco",2020-02-01,0,0,0
"Monaco",2020-02-02,0,0,0
"Monaco",2020-02-03,0,0,0
"Monaco",2020-02-04,0,0,0
"Monaco",2020-02-05,0,0,0
"Monaco",2020-02-06,0,0,0
"Monaco",2020-02-07,0,0,0
"Monaco",2020-02-08,0,0,0
"Monaco",2020-02-09,0,0,0
"Monaco",2020-02-10,0,0,0
"Monaco",2020-02-11,0,0,0
"Monaco",2020-02-12,0,0,0
"Monaco",2020-02-13,0,0,0
"Monaco",2020-02-14,0,0,0
"Monaco",2020-02-15,0,0,0
"Monaco",2020-02-16,0,0,0
"Monaco",2020-02-17,0,0,0
"Monaco",2020-02-18,0,0,0
"Monaco",2020-02-19,0,0,0
"Monaco",2020-02-20,0,0,0
"Monaco",2020-02-21,0,0,0
"Monaco",2020-02-22,0,0,0
"Monaco",2020-02-23,0,0,0
"Monaco",2020-02-24,0,0,0
"Monaco",2020-02-25,0,0,0
"Monaco",2020-02-26,0,0,0
"Monaco",2020-02-27,0,0,0
"Monaco",2020-02-28,0,0,0
"Monaco",2020-02-29,1,0,0
"Monaco",2020-03-01,0,0,0
"Monaco",2020-03-02,0,0,0
"Monaco",2020-03-03,0,0,0
"Monaco",2020-03-04,0,0,0
"Monaco",2020-03-05,0,0,0
"Monaco",2020-03-06,0,0,0
"Monaco",2020-03-07,0,0,0
"Monaco",2020-03-08,0,0,0
"Monaco",2020-03-09,0,0,0
"Monaco",2020-03-10,0,0,0
"Monaco",2020-03-11,0,0,0
"Monaco",2020-03-12,1,0,0
"Monaco",2020-03-13,0,0,0
"Monaco",2020-03-14,0,0,0
"Monaco",2020-03-15,0,0,0
"Monaco",2020-03-16,5,0,0
"Monaco",2020-03-17,0,0,0
"Monaco",2020-03-18,0,0,0
"Monaco",2020-03-19,0,0,0
"Monaco",2020-03-20,4,0,0
"Monaco",2020-03-21,0,0,0
"Monaco",2020-03-22,12,0,1
"Monaco",2020-03-23,0,0,0
"Monaco",2020-03-24,0,0,0
"Monaco",2020-03-25,8,0,0
"Monaco",2020-03-26,2,0,0
"Monaco",2020-03-27,9,0,0
"Monaco",2020-03-28,0,0,0
"Monaco",2020-03-29,4,1,0
"Monaco",2020-03-30,3,0,0
"Monaco",2020-03-31,3,0,1
"Monaco",2020-04-01,3,0,0
"Monaco",2020-04-02,5,0,0
"Monaco",2020-04-03,4,0,1
"Monaco",2020-04-04,2,0,0
"Mongolia",2020-01-22,0,0,0
"Mongolia",2020-01-23,0,0,0
"Mongolia",2020-01-24,0,0,0
"Mongolia",2020-01-25,0,0,0
"Mongolia",2020-01-26,0,0,0
"Mongolia",2020-01-27,0,0,0
"Mongolia",2020-01-28,0,0,0
"Mongolia",2020-01-29,0,0,0
"Mongolia",2020-01-30,0,0,0
"Mongolia",2020-01-31,0,0,0
"Mongolia",2020-02-01,0,0,0
"Mongolia",2020-02-02,0,0,0
"Mongolia",2020-02-03,0,0,0
"Mongolia",2020-02-04,0,0,0
"Mongolia",2020-02-05,0,0,0
"Mongolia",2020-02-06,0,0,0
"Mongolia",2020-02-07,0,0,0
"Mongolia",2020-02-08,0,0,0
"Mongolia",2020-02-09,0,0,0
"Mongolia",2020-02-10,0,0,0
"Mongolia",2020-02-11,0,0,0
"Mongolia",2020-02-12,0,0,0
"Mongolia",2020-02-13,0,0,0
"Mongolia",2020-02-14,0,0,0
"Mongolia",2020-02-15,0,0,0
"Mongolia",2020-02-16,0,0,0
"Mongolia",2020-02-17,0,0,0
"Mongolia",2020-02-18,0,0,0
"Mongolia",2020-02-19,0,0,0
"Mongolia",2020-02-20,0,0,0
"Mongolia",2020-02-21,0,0,0
"Mongolia",2020-02-22,0,0,0
"Mongolia",2020-02-23,0,0,0
"Mongolia",2020-02-24,0,0,0
"Mongolia",2020-02-25,0,0,0
"Mongolia",2020-02-26,0,0,0
"Mongolia",2020-02-27,0,0,0
"Mongolia",2020-02-28,0,0,0
"Mongolia",2020-02-29,0,0,0
"Mongolia",2020-03-01,0,0,0
"Mongolia",2020-03-02,0,0,0
"Mongolia",2020-03-03,0,0,0
"Mongolia",2020-03-04,0,0,0
"Mongolia",2020-03-05,0,0,0
"Mongolia",2020-03-06,0,0,0
"Mongolia",2020-03-07,0,0,0
"Mongolia",2020-03-08,0,0,0
"Mongolia",2020-03-09,0,0,0
"Mongolia",2020-03-10,1,0,0
"Mongolia",2020-03-11,0,0,0
"Mongolia",2020-03-12,0,0,0
"Mongolia",2020-03-13,0,0,0
"Mongolia",2020-03-14,0,0,0
"Mongolia",2020-03-15,0,0,0
"Mongolia",2020-03-16,0,0,0
"Mongolia",2020-03-17,4,0,0
"Mongolia",2020-03-18,1,0,0
"Mongolia",2020-03-19,0,0,0
"Mongolia",2020-03-20,0,0,0
"Mongolia",2020-03-21,4,0,0
"Mongolia",2020-03-22,0,0,0
"Mongolia",2020-03-23,0,0,0
"Mongolia",2020-03-24,0,0,0
"Mongolia",2020-03-25,0,0,0
"Mongolia",2020-03-26,1,0,0
"Mongolia",2020-03-27,0,0,0
"Mongolia",2020-03-28,1,0,0
"Mongolia",2020-03-29,0,0,0
"Mongolia",2020-03-30,0,0,2
"Mongolia",2020-03-31,0,0,0
"Mongolia",2020-04-01,2,0,0
"Mongolia",2020-04-02,0,0,0
"Mongolia",2020-04-03,0,0,0
"Mongolia",2020-04-04,0,0,0
"Montenegro",2020-01-22,0,0,0
"Montenegro",2020-01-23,0,0,0
"Montenegro",2020-01-24,0,0,0
"Montenegro",2020-01-25,0,0,0
"Montenegro",2020-01-26,0,0,0
"Montenegro",2020-01-27,0,0,0
"Montenegro",2020-01-28,0,0,0
"Montenegro",2020-01-29,0,0,0
"Montenegro",2020-01-30,0,0,0
"Montenegro",2020-01-31,0,0,0
"Montenegro",2020-02-01,0,0,0
"Montenegro",2020-02-02,0,0,0
"Montenegro",2020-02-03,0,0,0
"Montenegro",2020-02-04,0,0,0
"Montenegro",2020-02-05,0,0,0
"Montenegro",2020-02-06,0,0,0
"Montenegro",2020-02-07,0,0,0
"Montenegro",2020-02-08,0,0,0
"Montenegro",2020-02-09,0,0,0
"Montenegro",2020-02-10,0,0,0
"Montenegro",2020-02-11,0,0,0
"Montenegro",2020-02-12,0,0,0
"Montenegro",2020-02-13,0,0,0
"Montenegro",2020-02-14,0,0,0
"Montenegro",2020-02-15,0,0,0
"Montenegro",2020-02-16,0,0,0
"Montenegro",2020-02-17,0,0,0
"Montenegro",2020-02-18,0,0,0
"Montenegro",2020-02-19,0,0,0
"Montenegro",2020-02-20,0,0,0
"Montenegro",2020-02-21,0,0,0
"Montenegro",2020-02-22,0,0,0
"Montenegro",2020-02-23,0,0,0
"Montenegro",2020-02-24,0,0,0
"Montenegro",2020-02-25,0,0,0
"Montenegro",2020-02-26,0,0,0
"Montenegro",2020-02-27,0,0,0
"Montenegro",2020-02-28,0,0,0
"Montenegro",2020-02-29,0,0,0
"Montenegro",2020-03-01,0,0,0
"Montenegro",2020-03-02,0,0,0
"Montenegro",2020-03-03,0,0,0
"Montenegro",2020-03-04,0,0,0
"Montenegro",2020-03-05,0,0,0
"Montenegro",2020-03-06,0,0,0
"Montenegro",2020-03-07,0,0,0
"Montenegro",2020-03-08,0,0,0
"Montenegro",2020-03-09,0,0,0
"Montenegro",2020-03-10,0,0,0
"Montenegro",2020-03-11,0,0,0
"Montenegro",2020-03-12,0,0,0
"Montenegro",2020-03-13,0,0,0
"Montenegro",2020-03-14,0,0,0
"Montenegro",2020-03-15,0,0,0
"Montenegro",2020-03-16,0,0,0
"Montenegro",2020-03-17,2,0,0
"Montenegro",2020-03-18,0,0,0
"Montenegro",2020-03-19,1,0,0
"Montenegro",2020-03-20,11,0,0
"Montenegro",2020-03-21,0,0,0
"Montenegro",2020-03-22,7,0,0
"Montenegro",2020-03-23,6,1,0
"Montenegro",2020-03-24,20,0,0
"Montenegro",2020-03-25,5,0,0
"Montenegro",2020-03-26,17,0,0
"Montenegro",2020-03-27,13,0,0
"Montenegro",2020-03-28,2,0,0
"Montenegro",2020-03-29,1,0,0
"Montenegro",2020-03-30,6,0,0
"Montenegro",2020-03-31,18,1,0
"Montenegro",2020-04-01,14,0,0
"Montenegro",2020-04-02,21,0,0
"Montenegro",2020-04-03,30,0,1
"Montenegro",2020-04-04,27,0,0
"Morocco",2020-01-22,0,0,0
"Morocco",2020-01-23,0,0,0
"Morocco",2020-01-24,0,0,0
"Morocco",2020-01-25,0,0,0
"Morocco",2020-01-26,0,0,0
"Morocco",2020-01-27,0,0,0
"Morocco",2020-01-28,0,0,0
"Morocco",2020-01-29,0,0,0
"Morocco",2020-01-30,0,0,0
"Morocco",2020-01-31,0,0,0
"Morocco",2020-02-01,0,0,0
"Morocco",2020-02-02,0,0,0
"Morocco",2020-02-03,0,0,0
"Morocco",2020-02-04,0,0,0
"Morocco",2020-02-05,0,0,0
"Morocco",2020-02-06,0,0,0
"Morocco",2020-02-07,0,0,0
"Morocco",2020-02-08,0,0,0
"Morocco",2020-02-09,0,0,0
"Morocco",2020-02-10,0,0,0
"Morocco",2020-02-11,0,0,0
"Morocco",2020-02-12,0,0,0
"Morocco",2020-02-13,0,0,0
"Morocco",2020-02-14,0,0,0
"Morocco",2020-02-15,0,0,0
"Morocco",2020-02-16,0,0,0
"Morocco",2020-02-17,0,0,0
"Morocco",2020-02-18,0,0,0
"Morocco",2020-02-19,0,0,0
"Morocco",2020-02-20,0,0,0
"Morocco",2020-02-21,0,0,0
"Morocco",2020-02-22,0,0,0
"Morocco",2020-02-23,0,0,0
"Morocco",2020-02-24,0,0,0
"Morocco",2020-02-25,0,0,0
"Morocco",2020-02-26,0,0,0
"Morocco",2020-02-27,0,0,0
"Morocco",2020-02-28,0,0,0
"Morocco",2020-02-29,0,0,0
"Morocco",2020-03-01,0,0,0
"Morocco",2020-03-02,1,0,0
"Morocco",2020-03-03,0,0,0
"Morocco",2020-03-04,0,0,0
"Morocco",2020-03-05,1,0,0
"Morocco",2020-03-06,0,0,0
"Morocco",2020-03-07,0,0,0
"Morocco",2020-03-08,0,0,0
"Morocco",2020-03-09,0,0,0
"Morocco",2020-03-10,1,1,0
"Morocco",2020-03-11,2,0,0
"Morocco",2020-03-12,1,0,0
"Morocco",2020-03-13,1,0,1
"Morocco",2020-03-14,10,0,0
"Morocco",2020-03-15,11,0,0
"Morocco",2020-03-16,1,0,0
"Morocco",2020-03-17,9,1,0
"Morocco",2020-03-18,11,0,0
"Morocco",2020-03-19,14,0,0
"Morocco",2020-03-20,14,1,0
"Morocco",2020-03-21,19,0,2
"Morocco",2020-03-22,19,1,0
"Morocco",2020-03-23,28,0,0
"Morocco",2020-03-24,27,1,3
"Morocco",2020-03-25,55,1,1
"Morocco",2020-03-26,50,5,1
"Morocco",2020-03-27,70,12,3
"Morocco",2020-03-28,57,2,0
"Morocco",2020-03-29,77,1,2
"Morocco",2020-03-30,77,7,2
"Morocco",2020-03-31,61,3,9
"Morocco",2020-04-01,37,3,5
"Morocco",2020-04-02,54,5,2
"Morocco",2020-04-03,83,4,26
"Morocco",2020-04-04,128,11,9
"Mozambique",2020-01-22,0,0,0
"Mozambique",2020-01-23,0,0,0
"Mozambique",2020-01-24,0,0,0
"Mozambique",2020-01-25,0,0,0
"Mozambique",2020-01-26,0,0,0
"Mozambique",2020-01-27,0,0,0
"Mozambique",2020-01-28,0,0,0
"Mozambique",2020-01-29,0,0,0
"Mozambique",2020-01-30,0,0,0
"Mozambique",2020-01-31,0,0,0
"Mozambique",2020-02-01,0,0,0
"Mozambique",2020-02-02,0,0,0
"Mozambique",2020-02-03,0,0,0
"Mozambique",2020-02-04,0,0,0
"Mozambique",2020-02-05,0,0,0
"Mozambique",2020-02-06,0,0,0
"Mozambique",2020-02-07,0,0,0
"Mozambique",2020-02-08,0,0,0
"Mozambique",2020-02-09,0,0,0
"Mozambique",2020-02-10,0,0,0
"Mozambique",2020-02-11,0,0,0
