"title","date","link"
"White Helmets staged faked chemical attacks to justify Western intervention in Syria","14.11.2019","https://euvsdisinfo.eu/report/white-helmets-staged-faked-chemical-attacks-to-justify-western-intervention-in-syria/"
"2014 coup in Kyiv led to Crimea referendum, Donbas war","14.11.2019","https://euvsdisinfo.eu/report/2014-coup-in-kyiv-led-to-crimea-referendum-donbas-war/"
"Twitter campaign against Evo Morales may be run by the CIA","14.11.2019","https://euvsdisinfo.eu/report/twitter-campaign-against-evo-morales-run-by-cia/"
"White Helmets are part of Al-Qaeda for sure","14.11.2019","https://euvsdisinfo.eu/report/white-helmets-are-part-of-al-qaeda-for-sure/"
"EU observers are passive when it comes to Georgia’s provocations","14.11.2019","https://euvsdisinfo.eu/report/eu-observers-are-passive-when-it-comes-to-georgias-provocations/"
"Crimea became Russian after its residents voted for reunification with Russia","13.11.2019","https://euvsdisinfo.eu/report/crimea-became-russian-after-its-residents-voted-for-reunification-with-russia/"
"Will Bolsonaro Be Spared From The 'South American Spring'?","13.11.2019","https://euvsdisinfo.eu/report/will-bolsonaro-be-spared-from-the-south-american-spring/"
"US controls Latin American countries by organising coups","13.11.2019","https://euvsdisinfo.eu/report/us-controls-latin-american-countries-by-organizing-coups/"
"NATO exercises in Lithuania, named after a Lithuanian fascist group, aim to provoke Russia","13.11.2019","https://euvsdisinfo.eu/report/nato-exercises-in-lithuania-named-after-a-lithuanian-fascist-armed-group-try-to-provoke-and-frighten-russia/"
"US wants to provoke new religious wars in the world","12.11.2019","https://euvsdisinfo.eu/report/us-wants-to-provoke-new-religious-wars-in-the-world/"
"Washington stages coups attempts against leftist leaders of Latin America","12.11.2019","https://euvsdisinfo.eu/report/104111-2/"
"US Intelligence co-opted Bolivian security services","12.11.2019","https://euvsdisinfo.eu/report/us-intelligence-co-opted-bolivian-security-services/"
"NATO is like a ""zombie"" that eats its member states","12.11.2019","https://euvsdisinfo.eu/report/nato-is-like-living-dead-zombie-that-eats-its-member-states/"
"Donbas conflict: internal Ukrainian conflict","12.11.2019","https://euvsdisinfo.eu/report/russia-is-not-needed-so-much-in-the-continuation-of-the-peace-process-in-donbass-since-it-is-an-internal-conflict/"
"Criminal groups will buy Ukrainian land; armed neo-Nazis will crush riots","12.11.2019","https://euvsdisinfo.eu/report/criminal-groups-will-buy-ukrainian-land-hire-neo-nazis-with-machine-guns-will-crush-the-rioting-hungry-population/"
"Washington behind Bolivia coup","12.11.2019","https://euvsdisinfo.eu/report/washington-is-behind-bolivia-coup/"
"The concept of “energy security” has turned into an anti-Russian project","12.11.2019","https://euvsdisinfo.eu/report/the-concept-of-energy-security-has-turned-into-the-anti-russian-idea/"
"No evidence of Russian interference in 2016 US election","12.11.2019","https://euvsdisinfo.eu/report/no-evidence-of-russian-interference-in-2016-us-election/"
"The entire population of Ukraine fears 15,000 neo-Nazis","12.11.2019","https://euvsdisinfo.eu/report/the-entire-population-of-ukraine-fears-15000-neo-nazis/"
"The coup in Bolivia resembles other colour revolutions","12.11.2019","https://euvsdisinfo.eu/report/pending-check-the-coup-in-bolivia-resembles-other-colour-revolutions/"
"British warship Richmond threatened Russian navy","12.11.2019","https://euvsdisinfo.eu/report/british-warship-richmond-violated-the-international-maritime-rules-and-created-a-threat-to-the-russian-navy/"
"Washington needed ""fire in Central Europe""","12.11.2019","https://euvsdisinfo.eu/report/washington-needed-a-fire-in-central-europe/"
"US sells useless and defective arms to its partners","12.11.2019","https://euvsdisinfo.eu/report/us-sells-second-hand-armament-to-its-partners/"
"The Minsk Agreements say that it is a civil war in Ukraine","11.11.2019","https://euvsdisinfo.eu/report/pending-check-the-minsk-agreements-say-that-it-is-civil-war-in-ukraine/"
"What is happening in Ukraine is a Western project","11.11.2019","https://euvsdisinfo.eu/report/what-is-happening-in-ukraine-is-a-western-project/"
"Ukraine is a completely artificial country","11.11.2019","https://euvsdisinfo.eu/report/ukraine-is-completely-artificial-country/"
"Evo Morales resignation was possible only after US Intelligence interference","11.11.2019","https://euvsdisinfo.eu/report/see-comment-pe-evo-morales-resignation-was-possible-only-after-us-intelligence-interference/"
"Bolivia and Venezuela: Two countries, same US-promoted hybrid war","11.11.2019","https://euvsdisinfo.eu/report/see-comment-pe-bolivia-and-venezuela-two-countries-same-hybrid-war/"
"France has never been a guarantor of security","11.11.2019","https://euvsdisinfo.eu/report/france-has-never-been-a-guarantor-of-security/"
"The White Helmets are in fairly close contact with the top of the terrorist groups","11.11.2019","https://euvsdisinfo.eu/report/white-helmets-are-in-fairly-close-contact-with-the-top-of-the-terrorist-groups/"
"White Helmets are a wing of terrorist organisations in Syria","11.11.2019","https://euvsdisinfo.eu/report/white-helmets-is-a-wing-of-terrorist-organizations-in-syria/"
"White Helmets were involved in the production of videos of staged ""chemical attacks""","11.11.2019","https://euvsdisinfo.eu/report/white-helmets-were-mainly-involved-in-the-production-of-fake-videos-of-staged-chemical-attacks/"
"The US overthrew Bolivian president by a military junta when Maidan techniques did not help","11.11.2019","https://euvsdisinfo.eu/report/the-us-overthrew-bolivian-president-by-the-means-of-military-junta-after-maidan-technologies-did-not-help/"
"What is happening in Ukraine is not decommunisation, but outright Russophobia","11.11.2019","https://euvsdisinfo.eu/report/its-not-decommunisation-in-ukraine-but-an-outright-russophobia/"
"The US uses Poland as a potential fuse and stimulator of a conflict with Russia","11.11.2019","https://euvsdisinfo.eu/report/usa-uses-poland-as-a-potential-fuse-and-stimulator-of-a-conflict-with-russia/"
"Colour revolutions have been promoted by neo-liberal elites, including through war","11.11.2019","https://euvsdisinfo.eu/report/colour-revolutions-have-been-promoted-by-neo-liberal-elites-who-aim-to-export-the-model-of-society-they-prefer-even-with-war/"
"The construction of the Berlin wall was also desired by the Western powers","11.11.2019","https://euvsdisinfo.eu/report/the-construction-of-the-berlin-wall-was-also-desired-by-the-western-powers/"
"White Helmets was created by Western security bodies and has connections with terrorists","11.11.2019","https://euvsdisinfo.eu/report/white-helmets-was-created-by-western-security-bodies-and-has-connections-with-terrorists/"
"The Baltics have lost industry, agriculture, and population as a result of EU membership","11.11.2019","https://euvsdisinfo.eu/report/the-baltics-have-lost-industry-agriculture-and-population-as-a-result-of-eu-membership/"
"Ukraine has no development strategy for Donbas","10.11.2019","https://euvsdisinfo.eu/report/ukraine-has-no-development-strategy-for-donbas/"
"There is a civil war in Donbas after the region rebelled against the illegal government in Kyiv","10.11.2019","https://euvsdisinfo.eu/report/there-is-a-civil-war-in-donbas-after-the-region-rebelled-against-the-illegal-government-in-kyiv/"
"Evidence shows chemical attacks in Syria were falsified by the White Helmets","10.11.2019","https://euvsdisinfo.eu/report/evidence-shows-chemical-attacks-in-syria-were-falsified-by-white-helmets/"
"There is no evidence of Russian aggression in Donbas","10.11.2019","https://euvsdisinfo.eu/report/there-is-no-evidence-of-russian-aggression-in-donbas/"
"The US decided to change global security system by blaming collapse of the INF treaty on Russia","10.11.2019","https://euvsdisinfo.eu/report/by-denouncing-the-inf-treaty-the-us-decided-to-change-the-global-security-system-and-to-blame-russia/"
"The Ukrainian state was created by the Bolsheviks, now Ukrainians are attempting to change history","10.11.2019","https://euvsdisinfo.eu/report/ukrainian-state-was-created-by-the-soviet-union/"
"Holodomor was large-scale sabotage against the Soviet Union","10.11.2019","https://euvsdisinfo.eu/report/holodomor-was-a-large-scale-sabotage-against-the-soviet-union/"
"Ukraine's lawsuit against Russia is groundless","10.11.2019","https://euvsdisinfo.eu/report/ukraines-lawsuit-against-russia-is-groundless/"
"Nazis are in power in Ukraine","10.11.2019","https://euvsdisinfo.eu/report/nazis-are-in-power-in-ukraine-2/"
"Ukraine is preparing an attack on nuclear facilities in Russia","10.11.2019","https://euvsdisinfo.eu/report/ukraine-is-preparing-an-attack-on-nuclear-facilities-in-russia/"
"The US has waged a hybrid war against Bolivia, ousting the legitimate President","10.11.2019","https://euvsdisinfo.eu/report/the-us-has-waged-a-hybrid-war-against-bolivia-ousting-the-legitimate-president/"
"Ukraine started the war in Donbas, it is an aggressor","10.11.2019","https://euvsdisinfo.eu/report/ukraine-started-the-war-in-donbas-it-is-an-aggressor/"
"The European Union has failed","10.11.2019","https://euvsdisinfo.eu/report/european-union-has-failed/"
"Ukraine is the most failed economy on Earth","10.11.2019","https://euvsdisinfo.eu/report/ukraine-is-the-most-failed-economy-on-earth/"
"Hitler's Nazi officials are not less Belarusian heroes than Kalinowski","09.11.2019","https://euvsdisinfo.eu/report/hitlers-nazi-officials-are-not-less-belarusian-heroes-than-kalinowski/"
"Presenting Ukraine as a sovereign nation is a complete lie","09.11.2019","https://euvsdisinfo.eu/report/presenting-ukraine-as-a-sovereign-nation-is-a-complete-lie/"
"Money to teach children in kindergartens now goes to migrants in Germany","09.11.2019","https://euvsdisinfo.eu/report/money-to-teach-children-in-kindergartens-now-goes-for-migrants-in-germany/"
"Free Russia Forum in Vilnius is an anti-Russian gathering","09.11.2019","https://euvsdisinfo.eu/report/free-russia-forum-in-vilnius-is-an-anti-russian-gathering/"
"In Ukraine, pensioners freeze without Russian gas","09.11.2019","https://euvsdisinfo.eu/report/in-ukraine-pensioners-freeze-without-russian-gas/"
"The Istanbul Convention is a threat to the Armenian army","09.11.2019","https://euvsdisinfo.eu/report/istanbul-convention-is-a-threat-for-the-armenian-army/"
"Jewish media provide cover for transnational pedophile rings","09.11.2019","https://euvsdisinfo.eu/report/jewish-media-provide-cover-for-transnational-pedophile-rings/"
"ECHR and UN convention on human rights strongly restrict the rights of expression","09.11.2019","https://euvsdisinfo.eu/report/all-rights-of-expression-are-strongly-restricted-when-they-come-into-conflict-with-local-traditions-in-the-west/"
"Trump made a deal with the Queen and the Rothschilds: end of paedophilia case in exchange for second presidential term","08.11.2019","https://euvsdisinfo.eu/report/trump-made-a-deal-with-the-rothschilds-end-of-paedophilia-case-in-exchange-of-second-presidential-term/"
"Macron is a mouthpiece of the Rothschilds, whereas Europe is a puppet of the US and Vatican","08.11.2019","https://euvsdisinfo.eu/report/macron-is-a-mouthpiece-of-the-rothschilds-whereas-europe-is-a-puppet-of-the-us-and-vatican/"
"Western countries imagine malicious Russian actions, like Novichok, because they do not have many things to do","08.11.2019","https://euvsdisinfo.eu/report/western-countries-imagine-malicious-russians-actions-because-they-have-not-much-to-do/"
"EUMM encourages Georgia's provocative and destructive activities near South Ossetian border","08.11.2019","https://euvsdisinfo.eu/report/eumm-encourages-georgias-provocative-and-destructive-activities-near-south-ossetian-border/"
"The West wants to impose Polish-Lithuanian identity on Belarusians, but Russia will prevent it","08.11.2019","https://euvsdisinfo.eu/report/the-west-wants-to-impose-a-polish-lithuanian-identity-on-belarusians-but-russia-will-prevent-it/"
"Poland's Eastern policy is dictated by the USA aiming to weaken Russia","08.11.2019","https://euvsdisinfo.eu/report/the-eastern-policy-of-poland-is-dictated-by-the-usa-aiming-to-weaken-russia/"
"RIA FAN revealed West's plan for the collapse of Russia by 2030","08.11.2019","https://euvsdisinfo.eu/report/ria-fan-revealed-the-wests-plan-for-the-collapse-of-russia/"
"The Minister of Internal Affairs of Ukraine said that it would not end the war in Donbas","08.11.2019","https://euvsdisinfo.eu/report/the-ministry-of-internal-affairs-of-ukraine-said-that-it-would-not-end-the-war-in-donbas/"
"Russo-Georgian war and Euromaidan protests were Western-backed Russophobic provocations","08.11.2019","https://euvsdisinfo.eu/report/russo-georgian-war-euromaidan-protests-were-western-backed-russophobic-provocations/"
"Google and Facebook manipulate information to destroy Russia","08.11.2019","https://euvsdisinfo.eu/report/google-and-facebook-manipulate-information-to-destroy-russia/"
"""Import"" of LGBT people from abroad is part of the anti-Armenian program","08.11.2019","https://euvsdisinfo.eu/report/import-of-lgbt-people-from-abroad-is-part-of-the-anti-armenian-program/"
"Founder of ""White Helmets"" was linked to Al Qaeda during his time in Kosovo","08.11.2019","https://euvsdisinfo.eu/report/founder-of-white-helmets-was-linked-to-al-qaeda-during-his-time-in-kosovo/"
"Western Media artificially distorted the history of World War II","07.11.2019","https://euvsdisinfo.eu/report/western-media-artificially-distorted-the-history-of-world-war-ii/"
"Ukrainian language was artificially created by the Soviet Union","07.11.2019","https://euvsdisinfo.eu/report/ukrainian-language-was-artificially-created-by-the-soviet-union/"
"Trump’s policy towards Poland is supposed to satisfy the American “deep state”","07.11.2019","https://euvsdisinfo.eu/report/trumps-policy-towards-poland-is-supposed-to-satisfy-the-american-deep-state/"
"NATO lies about the reasons for the fall of the Berlin Wall","07.11.2019","https://euvsdisinfo.eu/report/nato-lies-about-the-reasons-for-the-fall-of-the-berlin-wall/"
"Georgian armed groups are using EUMM to provoke Tskhinvali into inadequate behaviour","07.11.2019","https://euvsdisinfo.eu/report/georgian-armed-groups-are-using-eumm-as-an-element-that-can-provoke-tskhinval-to-inadequate-behaviour/"
"Estonia is totalitarian country","07.11.2019","https://euvsdisinfo.eu/report/there-is-no-freedom-of-speech-and-democracy-in-estonia/"
"West has intensified its attempts to shake the situation in the CIS","07.11.2019","https://euvsdisinfo.eu/report/west-has-intensified-its-attempts-to-shake-the-situation-in-the-cis/"
"Russia will be acquitted in the crash of MH17 for a bribe","07.11.2019","https://euvsdisinfo.eu/report/russia-will-be-acquitted-in-the-crash-of-mh17-for-a-bribe/"
"NYT says Crimea is Russian","07.11.2019","https://euvsdisinfo.eu/report/high-time-for-ukraine-to-understand-that-crimea-is-russian-the-previous-regime-claiming-the-opposite-is-criminal/"
"Istanbul Convention will impose satanist values on Armenia","07.11.2019","https://euvsdisinfo.eu/report/satanists-and-transvestites-impose-their-own-life-rules-and-false-values-%e2%80%8b%e2%80%8bon-us/"
"The US considers the EU as a kind of protectorate","06.11.2019","https://euvsdisinfo.eu/report/the-us-considers-the-eu-as-a-kind-of-protectorate/"
"Russia on MH17: Until today, no evidence is provided - only empty claims","06.11.2019","https://euvsdisinfo.eu/report/russia-guilt-on-mh17-untill-today-no-evidence-is-provided-only-empty-claims/"
"Ukraine is governed from outside and doesn't interest anybody","06.11.2019","https://euvsdisinfo.eu/report/ukraine-is-under-outside-government/"
"US uses Ukraine to weaken Russia and the EU","06.11.2019","https://euvsdisinfo.eu/report/us-uses-ukraine-to-weaken-russia-and-the-eu/"
"Skripal case and MH17 accusations against Russia have no evidence - it is Russophobia","06.11.2019","https://euvsdisinfo.eu/report/skripal-case-and-mh17-accusations-against-russia-have-no-evidence-it-is-russophobia/"
"In the West, white male heterosexuals are increasingly treated as criminals by courts","06.11.2019","https://euvsdisinfo.eu/report/in-the-western-world-white-male-heterosexuals-cannot-defend-themselves-against-discrimination-and-are-increasingly-treated-as-criminals-by-courts/"
"No evidence of Russian interference in Brexit vote","06.11.2019","https://euvsdisinfo.eu/report/no-evidence-of-russian-interference-in-brexit-vote/"
"It is rather nice for a journalist to work in Russia, unlike in Europe","06.11.2019","https://euvsdisinfo.eu/report/it-is-rather-nice-for-a-journalist-to-work-in-russia-unlike-in-europe/"
"The Western world is dominated by a handful of perverts and is based on the lies of Woke ideologies","06.11.2019","https://euvsdisinfo.eu/report/the-western-world-is-dominated-by-a-handful-of-perverts-and-is-based-on-the-lies-of-woke-ideologies/"
"White Helmets and terrorists are preparing a new front against Russia","06.11.2019","https://euvsdisinfo.eu/report/white-helmets-and-terrorists-are-preparing-a-new-front-against-russia/"
"Carl Bildt: Orthodoxy is the main enemy of the West","06.11.2019","https://euvsdisinfo.eu/report/carl-bildt-orthodoxy-is-the-main-enemy-of-the-west/"
"Naftogaz of Ukraine blackmails Russia","05.11.2019","https://euvsdisinfo.eu/report/naftogaz-of-ukraine-blackmails-russia/"
"In Ukraine, one can be imprisoned for the emblem of the USSR, but do not touch the Nazis","05.11.2019","https://euvsdisinfo.eu/report/in-ukraine-imprisoned-for-the-emblem-of-the-ussr-but-do-not-touch-the-nazis/"
"The incident in the Kerch strait was a crime of the Ukrainian military","05.11.2019","https://euvsdisinfo.eu/report/the-incident-in-the-kerch-strait-was-a-crime-of-the-ukrainian-military/"
"In case of ratification of Istanbul Convention an influx of 50,000 perverts from abroad is expected","05.11.2019","https://euvsdisinfo.eu/report/in-case-of-ratification-of-the-istanbul-convention-an-influx-of-50000-perverted-from-abroad-is-expected/"
"The conflict in Eastern Ukraine is a civil rebellion against unconstitutional takeover in Kyiv","05.11.2019","https://euvsdisinfo.eu/report/the-conflict-in-eastern-ukraine-is-a-civil-rebellion-against-unconstitutional-takeover-in-kyiv/"
"Catalan protests are staged by the US and Soros to punish Spain for its relations with Cuba","05.11.2019","https://euvsdisinfo.eu/report/catalonian-events-are-staged-by-the-us-to-punish-spain-for-its-relations-with-cuba/"
"Poland and the Baltic countries are the Western world's jackals who can produce a global catastrophe","04.11.2019","https://euvsdisinfo.eu/report/poland-and-the-baltic-countries-are-western-worlds-jackals-who-can-produce-a-global-catastrophe/"
"Eastern Partnership is about external control and disintegration, Belarus is part of the Russian World","04.11.2019","https://euvsdisinfo.eu/report/eastern-partnership-is-about-external-control-and-disintegration-belarus-is-part-of-russian-world/"
"Russia is not a part in the conflict in Donbas","04.11.2019","https://euvsdisinfo.eu/report/russia-is-not-a-part-in-the-conflict-in-donbas/"
"Crimea referendum prevented USA plans to deploy nuclear weapons in Sevastopol","04.11.2019","https://euvsdisinfo.eu/report/crimea-referendum-prevented-usa-plans-to-deploy-nuclear-weapons-in-sevastopol/"
"The film “Joker” was sponsored by George Soros as a tutorial for colour revolutions","04.11.2019","https://euvsdisinfo.eu/report/the-film-joker-was-sponsored-by-george-soros-and-the-open-society-foundation-as-a-tutorial-for-colour-revolutions/"
"Belarus faces either normal development under Russia or a forced Polonization and economic devastation","03.11.2019","https://euvsdisinfo.eu/report/belarus-faces-either-normal-development-under-russia-or-a-forced-polonization-and-economic-devastation/"
"The EU is fed up with Ukraine, it invariably faces a civil war and complete disintegration","03.11.2019","https://euvsdisinfo.eu/report/the-eu-is-fed-up-with-ukraine-it-invariably-faces-a-civil-war-and-complete-disintegration/"
"After Brexit, the EU will do its utmost to contribute to the breakup of Great Britain","03.11.2019","https://euvsdisinfo.eu/report/after-brexit-the-eu-will-do-its-utmost-to-contribute-to-the-breakup-of-great-britain/"
"Ukraine has lost half of its population over the past 30 years","03.11.2019","https://euvsdisinfo.eu/report/ukraine-has-lost-half-of-the-population-in-the-last-30-years/"
"Ukrainian civil war caused by Western-backed 2014 coup in Kyiv","03.11.2019","https://euvsdisinfo.eu/report/ukrainian-civil-war-caused-by-western-backed-2014-coup-in-kyiv/"
"The Estonian government warned Russia with a final military solution","03.11.2019","https://euvsdisinfo.eu/report/the-estonian-government-warned-russia-with-a-final-military-solution/"
"The IMF is practically a US tool for financial warfare","03.11.2019","https://euvsdisinfo.eu/report/the-imf-is-practically-a-war-instrument-of-the-usa/"
"Ukraine is ruled by US and NATO","03.11.2019","https://euvsdisinfo.eu/report/ukraine-is-ruled-by-us-and-nato/"
"JIT investigators tried to bribe Volodymyr Tsemakh","03.11.2019","https://euvsdisinfo.eu/report/jit-investigators-tried-to-bribe-volodymyr-tsemakh/"
"Poland is losing its independence","02.11.2019","https://euvsdisinfo.eu/report/polish-independence-is-weakening-poland-is-submissive-to-the-usa-and-israel/"
"A ruthless US doesn't allow Argentina to put an end to hunger","02.11.2019","https://euvsdisinfo.eu/report/ruthless-us-not-allow-argentina-end-hunger/"
"Kyiv refuses to clear up its mines in Donbas","02.11.2019","https://euvsdisinfo.eu/report/kyiv-refuses-to-clear-up-its-mines-in-donbas-finland-will-do-it/"
"The Istanbul Convention comes to destroy the traditional Armenian family","01.11.2019","https://euvsdisinfo.eu/report/the-istanbul-convention-comes-to-destroy-our-traditional-family/"
"Guerilla warfare and complete disintegration are coming to the US-controlled Ukraine","01.11.2019","https://euvsdisinfo.eu/report/a-guerilla-warfare-and-complete-disintegration-are-coming-to-the-us-controlled-ukraine/"
"Poland may end up being partitioned between Germany and Russia","01.11.2019","https://euvsdisinfo.eu/report/german-diplomats-joke-about-a-new-partition-of-poland-between-russians-and-themselves/"
"Post-modern feminism in the West is leading to the total destruction of men","01.11.2019","https://euvsdisinfo.eu/report/post-modern-feminism-in-the-west-is-leading-to-the-total-destruction-of-men/"
"White Helmets preparing new chemical provocations in Syria","01.11.2019","https://euvsdisinfo.eu/report/white-helmets-preparing-new-chemical-provocations-in-syria/"
"Greek church is going to incorporate the church of Tskhinvali","01.11.2019","https://euvsdisinfo.eu/report/greek-church-is-going-to-incorporate-the-church-of-tskhinvali/"
"Al Baghdadi’s death was a trick and he will reappear with a different name","01.11.2019","https://euvsdisinfo.eu/report/baghdadi-death-was-trick-reappear-with-different-name/"
"Minsk agreements confirm there is a civil war in Ukraine","01.11.2019","https://euvsdisinfo.eu/report/minsk-agreements-confirm-there-is-a-civil-war-in-ukraine/"
"Russia prevented genocide in Donbas","01.11.2019","https://euvsdisinfo.eu/report/russia-prevented-genocide-in-donbas/"
"Al Baghdadi was an American product","01.11.2019","https://euvsdisinfo.eu/report/al-baghdadi-was-an-american-product/"
"Around 2500 people were killed in NATO's bombing campaign","31.10.2019","https://euvsdisinfo.eu/report/according-to-the-serbian-authorities-around-2-5-thousand-people-were-killed-in-nato-bombings-including-89-children/"
"The people of Crimea voted for unity with Russia in a democratic ballot","31.10.2019","https://euvsdisinfo.eu/report/the-people-of-crimea-voted-for-unity-with-russia-in-a-democratic-ballot/"
"Gorbachev and Yeltsin were CIA agents, and the US earned trillions of dollars thanks to Kurapaty story","31.10.2019","https://euvsdisinfo.eu/report/gorbachev-and-yeltsin-were-cia-agents-and-the-us-earned-trillions-of-dollars-thanks-to-kurapaty-story/"
"Protests against Evo Morales in Bolivia are part of a US-funded coup","31.10.2019","https://euvsdisinfo.eu/report/bolivia-protests-against-evo-morales-part-us-coup/"
"Poland purchases F-35 fighters without any trade negotiations","31.10.2019","https://euvsdisinfo.eu/report/poland-purchases-f-35-fighters-under-pressure-from-the-americans/"
"The Polish politicians care about Ukraine only if it continues harming Russia","31.10.2019","https://euvsdisinfo.eu/report/the-polish-politicians-care-about-ukraine-only-if-it-continues-harming-russia/"
"Bombings of Yugoslavia killed between 1200 and 2500 civilians","31.10.2019","https://euvsdisinfo.eu/report/bombings-of-yugoslavia-killed-between-1200-and-2500-civilians/"
"NATO tries to achieve security through very aggressive actions","31.10.2019","https://euvsdisinfo.eu/report/nato-tries-to-achieve-security-with-very-aggressive-actions/"
"The Russophobic Baltics have no chance to overcome cessation of EU funding","31.10.2019","https://euvsdisinfo.eu/report/the-russophobic-baltics-have-no-chance-to-overcome-cessation-of-eu-funding/"
"Russophobic and Nazi Ukraine will be destroyed by Russia","31.10.2019","https://euvsdisinfo.eu/report/russophobic-and-nazi-ukraine-will-be-destroyed-by-russia/"
"Al Baghdadi might have been a US agent","30.10.2019","https://euvsdisinfo.eu/report/al-baghdadi-might-have-been-a-us-agent/"
"Ukraine is doing everything to disrupt the transit of gas for the benefit of the US","30.10.2019","https://euvsdisinfo.eu/report/ukraine-is-doing-everything-to-disrupt-the-transit-of-gas-for-the-benefit-of-the-us/"
"The West dreams of tearing Belarus apart from Russia and to organise a Ukraine-like scenario","30.10.2019","https://euvsdisinfo.eu/report/the-west-dreams-of-tearing-belarus-apart-from-russia-and-to-organize-ukraine-like-scenario/"
"Belarus plans to develop an artificial Belarusian identity","30.10.2019","https://euvsdisinfo.eu/report/belarus-plans-to-develop-an-artificial-belarusian-identity/"
"Massive cyber-attack in Georgia was orchestrated from the US","30.10.2019","https://euvsdisinfo.eu/report/massive-cyber-attack-in-georgia-was-orchestrated-from-the-us/"
"By giving membership to Georgia and Ukraine, NATO will contradict to its earlier guarantees","30.10.2019","https://euvsdisinfo.eu/report/by-giving-membership-to-georgia-and-ukraine-nato-will-contradict-to-its-earlier-guarantees/"
"Transnistria is an independent state","30.10.2019","https://euvsdisinfo.eu/report/transnistria-is-an-independent-state/"
"Civilians in the Finnish concentration camps in Carelia are victims of genocide","29.10.2019","https://euvsdisinfo.eu/report/people-in-the-finnish-concentration-camps-in-carelia-are-victims-of-genocide/"
"Ukraine was created by Joseph Stalin","29.10.2019","https://euvsdisinfo.eu/report/ukraine-was-created-by-joseph-stalin/"
"NATO plans to take over Russian region","29.10.2019","https://euvsdisinfo.eu/report/a-suspicious-nato-plan-to-take-over-a-russian-region/"
"The US is so deeply divided that civil war and a coup d’état appear to be imminent","29.10.2019","https://euvsdisinfo.eu/report/the-us-is-so-deeply-divided-that-a-civil-war-and-a-coup-detat-appear-to-be-imminent/"
"In Chile, 10 kilograms of bread cost as much as an average monthly salary","29.10.2019","https://euvsdisinfo.eu/report/in-chile-10-kilograms-of-bread-cost-as-much-as-an-average-monthly-salary/"
"The Moldovan government has approved the construction of US military targets near Transnistria region","29.10.2019","https://euvsdisinfo.eu/report/the-moldovan-government-has-approved-the-construction-of-us-military-targets-near-transnistria-region/"
"The Netherlands has not taken into account evidence confirming Russia’s innocence in the downing of MH17","29.10.2019","https://euvsdisinfo.eu/report/the-netherlands-has-not-taken-into-account-evidence-confirming-russias-innocence-in-the-downing-of-the-mh17/"
"Volunteers from Eastern Europe had a workshop on the organisation of ""colour revolutions""","28.10.2019","https://euvsdisinfo.eu/report/volunteers-from-eastern-european-states-were-trained-in-moldova-to-combat-power-organize-mass-protests-and-opposing-russian-influence/"
"Today it is Halloween, tomorrow it's a rubber woman","28.10.2019","https://euvsdisinfo.eu/report/today-is-halloween-tomorrow-is-a-rubber-woman/"
"US has no interest to support Georgia's prosperity","28.10.2019","https://euvsdisinfo.eu/report/us-has-no-interest-to-support-georgias-prosperity-even-rasmussen-offered-georgia-to-give-up-abkhazia-and-south-ossetia/"
"Russia does not interfere in internal affairs of African states","28.10.2019","https://euvsdisinfo.eu/report/unlike-the-west-russia-does-not-interfere-in-internal-affairs-of-african-states/"
"Instead of killing Al Baghdadi, the US may have evacuated him","28.10.2019","https://euvsdisinfo.eu/report/instead-killing-baghdadi-us-may-have-evacuated-him/"
"The goal of Western sanctions is to punish Russians","28.10.2019","https://euvsdisinfo.eu/report/the-goal-of-the-western-sanctions-is-to-punish-russia/"
"The US government promised Mikhail Gorbachev that the Atlantic Alliance would not expand to the East","28.10.2019","https://euvsdisinfo.eu/report/in-1990-the-us-government-promised-mikhail-gorbachev-that-the-atlantic-alliance-would-not-expand-to-the-east/"
"Poland's national strategy is to restore its 1939 borders","28.10.2019","https://euvsdisinfo.eu/report/polands-national-strategy-is-to-restore-its-1939-borders/"
"Ukrainian autocephalous church is a US project","27.10.2019","https://euvsdisinfo.eu/report/ukrainian-autocephalous-church-is-a-us-project/"
"The US forced the Greek church to recognise Ukrainian autocephaly","27.10.2019","https://euvsdisinfo.eu/report/the-us-forced-the-greek-church-to-recognize-ukrainian-autocephaly/"
"Al-Baghdadi and ISIS sprang up as a result of US actions in the Middle East","27.10.2019","https://euvsdisinfo.eu/report/al-baghdadi-and-isis-sprang-up-as-a-result-of-us-actions-in-the-middle-east/"
"NATO is posturing because of Russian tanks in Serbia","27.10.2019","https://euvsdisinfo.eu/report/nato-is-posturing-because-of-russian-tanks-in-serbia/"
"Lithuania is a hostage of the American interests in Eastern Europe","27.10.2019","https://euvsdisinfo.eu/report/lithuania-has-become-a-hostage-in-realization-of-the-american-interests-in-eastern-europe/"
"Ukraine doesn't need Donbas","26.10.2019","https://euvsdisinfo.eu/report/ukraine-doesnt-need-donbas/"
"Maria Butina's case is fabricated","26.10.2019","https://euvsdisinfo.eu/report/maria-butinas-case-is-fabricated-she-was-a-naive-student-looking-for-peace-between-russia-and-us/"
"EU fiercely rewrites the history of WWII","26.10.2019","https://euvsdisinfo.eu/report/eu-rewrites-the-history-of-wwii/"
"NATO justifies its actions with alleged Russian meddling in Ukraine","26.10.2019","https://euvsdisinfo.eu/report/nato-justifies-its-actions-with-alleged-russian-meddling-in-ukraine/"
